admin_id,commodity,grown
AFG.23_1,Maize ,1
AFG.23_1,Millet ,1
AFG.23_1,Mutton & Goat Meat,1
AFG.23_1,Nuts ,1
AFG.23_1,Oats,0
AFG.23_1,"Oilcrops, Other",1
AFG.23_1,Olives,1
AFG.23_1,Onions,0
AFG.23_1,"Oranges, Mandarines",1
AFG.23_1,Palm Oil,0
AFG.23_1,Peas,0
AFG.23_1,Pepper,0
AFG.23_1,Pigmeat,0
AFG.23_1,Pimento,0
AFG.23_1,Pineapples ,0
AFG.23_1,Plantains,0
AFG.23_1,Potatoes ,1
AFG.23_1,Poultry Meat,1
AFG.23_1,"Pulses, Other ",1
AFG.23_1,Rape and Mustardseed,0
AFG.23_1,Rice ,1
AFG.23_1,"Roots, Other",0
AFG.23_1,Rye ,0
AFG.23_1,Sesame seed,1
AFG.23_1,Sorghum ,0
AFG.23_1,Soyabeans,0
AFG.23_1,"Spices, Other",1
AFG.23_1,Sugar beet,0
AFG.23_1,Sugar cane,1
AFG.23_1,Sunflower seed,0
AFG.23_1,Sweet potatoes,0
AFG.23_1,Tea,0
AFG.23_1,Tomatoes ,0
AFG.23_1,"Vegetables, other",1
AFG.23_1,Wheat ,1
AFG.23_1,Yams,0
AFG.24_1,Apples ,1
AFG.24_1,Bananas,0
AFG.24_1,Barley ,1
AFG.24_1,Beans,0
AFG.24_1,Bovine Meat,1
AFG.24_1,Cassava ,0
AFG.24_1,"Cereals, Other",0
AFG.24_1,"Citrus, Other",0
AFG.24_1,Cloves,0
AFG.24_1,Cocoa Beans ,0
AFG.24_1,Coconuts,0
AFG.24_1,Coffee ,0
AFG.24_1,Dates,0
AFG.24_1,"Fruits, other",1
AFG.24_1,Grapefruit ,0
AFG.24_1,Grapes,1
AFG.24_1,Groundnuts,0
AFG.24_1,"Lemons, Limes ",0
AFG.24_1,Maize ,1
AFG.24_1,Millet ,1
AFG.24_1,Mutton & Goat Meat,1
AFG.24_1,Nuts ,1
AFG.24_1,Oats,0
AFG.24_1,"Oilcrops, Other",1
AFG.24_1,Olives,0
AFG.24_1,Onions,1
AFG.24_1,"Oranges, Mandarines",1
AFG.24_1,Palm Oil,0
AFG.24_1,Peas,0
AFG.24_1,Pepper,0
AFG.24_1,Pigmeat,0
AFG.24_1,Pimento,0
AFG.24_1,Pineapples ,0
AFG.24_1,Plantains,0
AFG.24_1,Potatoes ,1
AFG.24_1,Poultry Meat,1
AFG.24_1,"Pulses, Other ",1
AFG.24_1,Rape and Mustardseed,0
AFG.24_1,Rice ,1
AFG.24_1,"Roots, Other",0
AFG.24_1,Rye ,0
AFG.24_1,Sesame seed,1
AFG.24_1,Sorghum ,0
AFG.24_1,Soyabeans,0
AFG.24_1,"Spices, Other",0
AFG.24_1,Sugar beet,1
AFG.24_1,Sugar cane,1
AFG.24_1,Sunflower seed,0
AFG.24_1,Sweet potatoes,0
AFG.24_1,Tea,0
AFG.24_1,Tomatoes ,0
AFG.24_1,"Vegetables, other",1
AFG.24_1,Wheat ,1
AFG.24_1,Yams,0
AFG.25_1,Apples ,0
AFG.25_1,Bananas,0
AFG.25_1,Barley ,1
AFG.25_1,Beans,0
AFG.25_1,Bovine Meat,1
AFG.25_1,Cassava ,0
AFG.25_1,"Cereals, Other",0
AFG.25_1,"Citrus, Other",0
AFG.25_1,Cloves,0
AFG.25_1,Cocoa Beans ,0
AFG.25_1,Coconuts,0
AFG.25_1,Coffee ,0
AFG.25_1,Dates,0
AFG.25_1,"Fruits, other",0
AFG.25_1,Grapefruit ,0
AFG.25_1,Grapes,0
AFG.25_1,Groundnuts,0
AFG.25_1,"Lemons, Limes ",0
AFG.25_1,Maize ,1
AFG.25_1,Millet ,1
AFG.25_1,Mutton & Goat Meat,1
AFG.25_1,Nuts ,0
AFG.25_1,Oats,0
AFG.25_1,"Oilcrops, Other",0
AFG.25_1,Olives,0
AFG.25_1,Onions,0
AFG.25_1,"Oranges, Mandarines",0
AFG.25_1,Palm Oil,0
AFG.25_1,Peas,0
AFG.25_1,Pepper,0
AFG.25_1,Pigmeat,0
AFG.25_1,Pimento,0
AFG.25_1,Pineapples ,0
AFG.25_1,Plantains,0
AFG.25_1,Potatoes ,1
AFG.25_1,Poultry Meat,1
AFG.25_1,"Pulses, Other ",1
AFG.25_1,Rape and Mustardseed,0
AFG.25_1,Rice ,1
AFG.25_1,"Roots, Other",0
AFG.25_1,Rye ,0
AFG.25_1,Sesame seed,0
AFG.25_1,Sorghum ,0
AFG.25_1,Soyabeans,0
AFG.25_1,"Spices, Other",0
AFG.25_1,Sugar beet,0
AFG.25_1,Sugar cane,0
AFG.25_1,Sunflower seed,0
AFG.25_1,Sweet potatoes,0
AFG.25_1,Tea,0
AFG.25_1,Tomatoes ,0
AFG.25_1,"Vegetables, other",0
AFG.25_1,Wheat ,1
AFG.25_1,Yams,0
AFG.26_1,Apples ,0
AFG.26_1,Bananas,0
AFG.26_1,Barley ,1
AFG.26_1,Beans,0
AFG.26_1,Bovine Meat,1
AFG.26_1,Cassava ,0
AFG.26_1,"Cereals, Other",0
AFG.26_1,"Citrus, Other",0
AFG.26_1,Cloves,0
AFG.26_1,Cocoa Beans ,0
AFG.26_1,Coconuts,0
AFG.26_1,Coffee ,0
AFG.26_1,Dates,0
AFG.26_1,"Fruits, other",0
AFG.26_1,Grapefruit ,0
AFG.26_1,Grapes,0
AFG.26_1,Groundnuts,0
AFG.26_1,"Lemons, Limes ",0
AFG.26_1,Maize ,1
AFG.26_1,Millet ,1
AFG.26_1,Mutton & Goat Meat,1
AFG.26_1,Nuts ,0
AFG.26_1,Oats,0
AFG.26_1,"Oilcrops, Other",0
AFG.26_1,Olives,0
AFG.26_1,Onions,0
AFG.26_1,"Oranges, Mandarines",0
AFG.26_1,Palm Oil,0
AFG.26_1,Peas,0
AFG.26_1,Pepper,0
AFG.26_1,Pigmeat,0
AFG.26_1,Pimento,0
AFG.26_1,Pineapples ,0
AFG.26_1,Plantains,0
AFG.26_1,Potatoes ,1
AFG.26_1,Poultry Meat,1
AFG.26_1,"Pulses, Other ",1
AFG.26_1,Rape and Mustardseed,0
AFG.26_1,Rice ,1
AFG.26_1,"Roots, Other",0
AFG.26_1,Rye ,0
AFG.26_1,Sesame seed,0
AFG.26_1,Sorghum ,0
AFG.26_1,Soyabeans,0
AFG.26_1,"Spices, Other",0
AFG.26_1,Sugar beet,0
AFG.26_1,Sugar cane,0
AFG.26_1,Sunflower seed,0
AFG.26_1,Sweet potatoes,0
AFG.26_1,Tea,0
AFG.26_1,Tomatoes ,0
AFG.26_1,"Vegetables, other",0
AFG.26_1,Wheat ,1
AFG.26_1,Yams,0
AFG.27_1,Apples ,0
AFG.27_1,Bananas,0
AFG.27_1,Barley ,1
AFG.27_1,Beans,0
AFG.27_1,Bovine Meat,1
AFG.27_1,Cassava ,0
AFG.27_1,"Cereals, Other",0
AFG.27_1,"Citrus, Other",0
AFG.27_1,Cloves,0
AFG.27_1,Cocoa Beans ,0
AFG.27_1,Coconuts,0
AFG.27_1,Coffee ,0
AFG.27_1,Dates,0
AFG.27_1,"Fruits, other",0
AFG.27_1,Grapefruit ,0
AFG.27_1,Grapes,0
AFG.27_1,Groundnuts,0
AFG.27_1,"Lemons, Limes ",0
AFG.27_1,Maize ,1
AFG.27_1,Millet ,1
AFG.27_1,Mutton & Goat Meat,1
AFG.27_1,Nuts ,0
AFG.27_1,Oats,0
AFG.27_1,"Oilcrops, Other",0
AFG.27_1,Olives,0
AFG.27_1,Onions,0
AFG.27_1,"Oranges, Mandarines",0
AFG.27_1,Palm Oil,0
AFG.27_1,Peas,0
AFG.27_1,Pepper,0
AFG.27_1,Pigmeat,0
AFG.27_1,Pimento,0
AFG.27_1,Pineapples ,0
AFG.27_1,Plantains,0
AFG.27_1,Potatoes ,1
AFG.27_1,Poultry Meat,1
AFG.27_1,"Pulses, Other ",1
AFG.27_1,Rape and Mustardseed,0
AFG.27_1,Rice ,1
AFG.27_1,"Roots, Other",0
AFG.27_1,Rye ,0
AFG.27_1,Sesame seed,0
AFG.27_1,Sorghum ,0
AFG.27_1,Soyabeans,0
AFG.27_1,"Spices, Other",0
AFG.27_1,Sugar beet,0
AFG.27_1,Sugar cane,0
AFG.27_1,Sunflower seed,0
AFG.27_1,Sweet potatoes,0
AFG.27_1,Tea,0
AFG.27_1,Tomatoes ,0
AFG.27_1,"Vegetables, other",0
AFG.27_1,Wheat ,1
AFG.27_1,Yams,0
AFG.28_1,Apples ,0
AFG.28_1,Bananas,0
AFG.28_1,Barley ,1
AFG.28_1,Beans,0
AFG.28_1,Bovine Meat,1
AFG.28_1,Cassava ,0
AFG.28_1,"Cereals, Other",0
AFG.28_1,"Citrus, Other",0
AFG.28_1,Cloves,0
AFG.28_1,Cocoa Beans ,0
AFG.28_1,Coconuts,0
AFG.28_1,Coffee ,0
AFG.28_1,Dates,0
AFG.28_1,"Fruits, other",0
AFG.28_1,Grapefruit ,0
AFG.28_1,Grapes,0
AFG.28_1,Groundnuts,0
AFG.28_1,"Lemons, Limes ",0
AFG.28_1,Maize ,1
AFG.28_1,Millet ,1
AFG.28_1,Mutton & Goat Meat,1
AFG.28_1,Nuts ,0
AFG.28_1,Oats,0
AFG.28_1,"Oilcrops, Other",0
AFG.28_1,Olives,0
AFG.28_1,Onions,0
AFG.28_1,"Oranges, Mandarines",0
AFG.28_1,Palm Oil,0
AFG.28_1,Peas,0
AFG.28_1,Pepper,0
AFG.28_1,Pigmeat,0
AFG.28_1,Pimento,0
AFG.28_1,Pineapples ,0
AFG.28_1,Plantains,0
AFG.28_1,Potatoes ,1
AFG.28_1,Poultry Meat,1
AFG.28_1,"Pulses, Other ",1
AFG.28_1,Rape and Mustardseed,0
AFG.28_1,Rice ,1
AFG.28_1,"Roots, Other",0
AFG.28_1,Rye ,0
AFG.28_1,Sesame seed,0
AFG.28_1,Sorghum ,0
AFG.28_1,Soyabeans,0
AFG.28_1,"Spices, Other",0
AFG.28_1,Sugar beet,0
AFG.28_1,Sugar cane,0
AFG.28_1,Sunflower seed,0
AFG.28_1,Sweet potatoes,0
AFG.28_1,Tea,0
AFG.28_1,Tomatoes ,0
AFG.28_1,"Vegetables, other",0
AFG.28_1,Wheat ,1
AFG.28_1,Yams,0
AFG.29_1,Apples ,0
AFG.29_1,Bananas,0
AFG.29_1,Barley ,1
AFG.29_1,Beans,0
AFG.29_1,Bovine Meat,1
AFG.29_1,Cassava ,0
AFG.29_1,"Cereals, Other",0
AFG.29_1,"Citrus, Other",0
AFG.29_1,Cloves,0
AFG.29_1,Cocoa Beans ,0
AFG.29_1,Coconuts,0
AFG.29_1,Coffee ,0
AFG.29_1,Dates,0
AFG.29_1,"Fruits, other",0
AFG.29_1,Grapefruit ,0
AFG.29_1,Grapes,0
AFG.29_1,Groundnuts,0
AFG.29_1,"Lemons, Limes ",0
AFG.29_1,Maize ,1
AFG.29_1,Millet ,1
AFG.29_1,Mutton & Goat Meat,1
AFG.29_1,Nuts ,0
AFG.29_1,Oats,0
AFG.29_1,"Oilcrops, Other",0
AFG.29_1,Olives,0
AFG.29_1,Onions,0
AFG.29_1,"Oranges, Mandarines",0
AFG.29_1,Palm Oil,0
AFG.29_1,Peas,0
AFG.29_1,Pepper,0
AFG.29_1,Pigmeat,0
AFG.29_1,Pimento,0
AFG.29_1,Pineapples ,0
AFG.29_1,Plantains,0
AFG.29_1,Potatoes ,1
AFG.29_1,Poultry Meat,1
AFG.29_1,"Pulses, Other ",1
AFG.29_1,Rape and Mustardseed,0
AFG.29_1,Rice ,1
AFG.29_1,"Roots, Other",0
AFG.29_1,Rye ,0
AFG.29_1,Sesame seed,0
AFG.29_1,Sorghum ,0
AFG.29_1,Soyabeans,0
AFG.29_1,"Spices, Other",0
AFG.29_1,Sugar beet,0
AFG.29_1,Sugar cane,0
AFG.29_1,Sunflower seed,0
AFG.29_1,Sweet potatoes,0
AFG.29_1,Tea,0
AFG.29_1,Tomatoes ,0
AFG.29_1,"Vegetables, other",0
AFG.29_1,Wheat ,1
AFG.29_1,Yams,0
AFG.3_1,Apples ,0
AFG.3_1,Bananas,0
AFG.3_1,Barley ,1
AFG.3_1,Beans,0
AFG.3_1,Bovine Meat,1
AFG.3_1,Cassava ,0
AFG.3_1,"Cereals, Other",0
AFG.3_1,"Citrus, Other",0
AFG.3_1,Cloves,0
AFG.3_1,Cocoa Beans ,0
AFG.3_1,Coconuts,0
AFG.3_1,Coffee ,0
AFG.3_1,Dates,0
AFG.3_1,"Fruits, other",0
AFG.3_1,Grapefruit ,0
AFG.3_1,Grapes,0
AFG.3_1,Groundnuts,0
AFG.3_1,"Lemons, Limes ",0
AFG.3_1,Maize ,1
AFG.3_1,Millet ,1
AFG.3_1,Mutton & Goat Meat,1
AFG.3_1,Nuts ,0
AFG.3_1,Oats,0
AFG.3_1,"Oilcrops, Other",0
AFG.3_1,Olives,0
AFG.3_1,Onions,0
AFG.3_1,"Oranges, Mandarines",0
AFG.3_1,Palm Oil,0
AFG.3_1,Peas,0
AFG.3_1,Pepper,0
AFG.3_1,Pigmeat,0
AFG.3_1,Pimento,0
AFG.3_1,Pineapples ,0
AFG.3_1,Plantains,0
AFG.3_1,Potatoes ,1
AFG.3_1,Poultry Meat,1
AFG.3_1,"Pulses, Other ",1
AFG.3_1,Rape and Mustardseed,0
AFG.3_1,Rice ,1
AFG.3_1,"Roots, Other",0
AFG.3_1,Rye ,0
AFG.3_1,Sesame seed,0
AFG.3_1,Sorghum ,0
AFG.3_1,Soyabeans,0
AFG.3_1,"Spices, Other",0
AFG.3_1,Sugar beet,0
AFG.3_1,Sugar cane,0
AFG.3_1,Sunflower seed,0
AFG.3_1,Sweet potatoes,0
AFG.3_1,Tea,0
AFG.3_1,Tomatoes ,0
AFG.3_1,"Vegetables, other",0
AFG.3_1,Wheat ,1
AFG.3_1,Yams,0
AFG.30_1,Apples ,0
AFG.30_1,Bananas,0
AFG.30_1,Barley ,1
AFG.30_1,Beans,0
AFG.30_1,Bovine Meat,1
AFG.30_1,Cassava ,0
AFG.30_1,"Cereals, Other",0
AFG.30_1,"Citrus, Other",0
AFG.30_1,Cloves,0
AFG.30_1,Cocoa Beans ,0
AFG.30_1,Coconuts,0
AFG.30_1,Coffee ,0
AFG.30_1,Dates,0
AFG.30_1,"Fruits, other",0
AFG.30_1,Grapefruit ,0
AFG.30_1,Grapes,0
AFG.30_1,Groundnuts,0
AFG.30_1,"Lemons, Limes ",0
AFG.30_1,Maize ,1
AFG.30_1,Millet ,1
AFG.30_1,Mutton & Goat Meat,1
AFG.30_1,Nuts ,0
AFG.30_1,Oats,0
AFG.30_1,"Oilcrops, Other",0
AFG.30_1,Olives,0
AFG.30_1,Onions,0
AFG.30_1,"Oranges, Mandarines",0
AFG.30_1,Palm Oil,0
AFG.30_1,Peas,0
AFG.30_1,Pepper,0
AFG.30_1,Pigmeat,0
AFG.30_1,Pimento,0
AFG.30_1,Pineapples ,0
AFG.30_1,Plantains,0
AFG.30_1,Potatoes ,1
AFG.30_1,Poultry Meat,1
AFG.30_1,"Pulses, Other ",1
AFG.30_1,Rape and Mustardseed,0
AFG.30_1,Rice ,1
AFG.30_1,"Roots, Other",0
AFG.30_1,Rye ,0
AFG.30_1,Sesame seed,0
AFG.30_1,Sorghum ,0
AFG.30_1,Soyabeans,0
AFG.30_1,"Spices, Other",0
AFG.30_1,Sugar beet,0
AFG.30_1,Sugar cane,0
AFG.30_1,Sunflower seed,0
AFG.30_1,Sweet potatoes,0
AFG.30_1,Tea,0
AFG.30_1,Tomatoes ,0
AFG.30_1,"Vegetables, other",0
AFG.30_1,Wheat ,1
AFG.30_1,Yams,0
AFG.31_1,Apples ,0
AFG.31_1,Bananas,0
AFG.31_1,Barley ,1
AFG.31_1,Beans,0
AFG.31_1,Bovine Meat,1
AFG.31_1,Cassava ,0
AFG.31_1,"Cereals, Other",0
AFG.31_1,"Citrus, Other",0
AFG.31_1,Cloves,0
AFG.31_1,Cocoa Beans ,0
AFG.31_1,Coconuts,0
AFG.31_1,Coffee ,0
AFG.31_1,Dates,0
AFG.31_1,"Fruits, other",0
AFG.31_1,Grapefruit ,0
AFG.31_1,Grapes,0
AFG.31_1,Groundnuts,0
AFG.31_1,"Lemons, Limes ",0
AFG.31_1,Maize ,1
AFG.31_1,Millet ,1
AFG.31_1,Mutton & Goat Meat,1
AFG.31_1,Nuts ,0
AFG.31_1,Oats,0
AFG.31_1,"Oilcrops, Other",0
AFG.31_1,Olives,0
AFG.31_1,Onions,0
AFG.31_1,"Oranges, Mandarines",0
AFG.31_1,Palm Oil,0
AFG.31_1,Peas,0
AFG.31_1,Pepper,0
AFG.31_1,Pigmeat,0
AFG.31_1,Pimento,0
AFG.31_1,Pineapples ,0
AFG.31_1,Plantains,0
AFG.31_1,Potatoes ,1
AFG.31_1,Poultry Meat,1
AFG.31_1,"Pulses, Other ",1
AFG.31_1,Rape and Mustardseed,0
AFG.31_1,Rice ,1
AFG.31_1,"Roots, Other",0
AFG.31_1,Rye ,0
AFG.31_1,Sesame seed,0
AFG.31_1,Sorghum ,0
AFG.31_1,Soyabeans,0
AFG.31_1,"Spices, Other",0
AFG.31_1,Sugar beet,0
AFG.31_1,Sugar cane,0
AFG.31_1,Sunflower seed,0
AFG.31_1,Sweet potatoes,0
AFG.31_1,Tea,0
AFG.31_1,Tomatoes ,0
AFG.31_1,"Vegetables, other",0
AFG.31_1,Wheat ,1
AFG.31_1,Yams,0
AFG.32_1,Apples ,0
AFG.32_1,Bananas,0
AFG.32_1,Barley ,1
AFG.32_1,Beans,0
AFG.32_1,Bovine Meat,1
AFG.32_1,Cassava ,0
AFG.32_1,"Cereals, Other",0
AFG.32_1,"Citrus, Other",0
AFG.32_1,Cloves,0
AFG.32_1,Cocoa Beans ,0
AFG.32_1,Coconuts,0
AFG.32_1,Coffee ,0
AFG.32_1,Dates,0
AFG.32_1,"Fruits, other",0
AFG.32_1,Grapefruit ,0
AFG.32_1,Grapes,0
AFG.32_1,Groundnuts,0
AFG.32_1,"Lemons, Limes ",0
AFG.32_1,Maize ,1
AFG.32_1,Millet ,1
AFG.32_1,Mutton & Goat Meat,1
AFG.32_1,Nuts ,0
AFG.32_1,Oats,0
AFG.32_1,"Oilcrops, Other",0
AFG.32_1,Olives,0
AFG.32_1,Onions,0
AFG.32_1,"Oranges, Mandarines",0
AFG.32_1,Palm Oil,0
AFG.32_1,Peas,0
AFG.32_1,Pepper,0
AFG.32_1,Pigmeat,0
AFG.32_1,Pimento,0
AFG.32_1,Pineapples ,0
AFG.32_1,Plantains,0
AFG.32_1,Potatoes ,1
AFG.32_1,Poultry Meat,1
AFG.32_1,"Pulses, Other ",1
AFG.32_1,Rape and Mustardseed,0
AFG.32_1,Rice ,1
AFG.32_1,"Roots, Other",0
AFG.32_1,Rye ,0
AFG.32_1,Sesame seed,0
AFG.32_1,Sorghum ,0
AFG.32_1,Soyabeans,0
AFG.32_1,"Spices, Other",0
AFG.32_1,Sugar beet,0
AFG.32_1,Sugar cane,0
AFG.32_1,Sunflower seed,0
AFG.32_1,Sweet potatoes,0
AFG.32_1,Tea,0
AFG.32_1,Tomatoes ,0
AFG.32_1,"Vegetables, other",0
AFG.32_1,Wheat ,1
AFG.32_1,Yams,0
AFG.33_1,Apples ,0
AFG.33_1,Bananas,0
AFG.33_1,Barley ,1
AFG.33_1,Beans,0
AFG.33_1,Bovine Meat,1
AFG.33_1,Cassava ,0
AFG.33_1,"Cereals, Other",0
AFG.33_1,"Citrus, Other",0
AFG.33_1,Cloves,0
AFG.33_1,Cocoa Beans ,0
AFG.33_1,Coconuts,0
AFG.33_1,Coffee ,0
AFG.33_1,Dates,0
AFG.33_1,"Fruits, other",0
AFG.33_1,Grapefruit ,0
AFG.33_1,Grapes,0
AFG.33_1,Groundnuts,0
AFG.33_1,"Lemons, Limes ",0
AFG.33_1,Maize ,1
AFG.33_1,Millet ,1
AFG.33_1,Mutton & Goat Meat,1
AFG.33_1,Nuts ,0
AFG.33_1,Oats,0
AFG.33_1,"Oilcrops, Other",0
AFG.33_1,Olives,0
AFG.33_1,Onions,0
AFG.33_1,"Oranges, Mandarines",0
AFG.33_1,Palm Oil,0
AFG.33_1,Peas,0
AFG.33_1,Pepper,0
AFG.33_1,Pigmeat,0
AFG.33_1,Pimento,0
AFG.33_1,Pineapples ,0
AFG.33_1,Plantains,0
AFG.33_1,Potatoes ,1
AFG.33_1,Poultry Meat,1
AFG.33_1,"Pulses, Other ",1
AFG.33_1,Rape and Mustardseed,0
AFG.33_1,Rice ,1
AFG.33_1,"Roots, Other",0
AFG.33_1,Rye ,0
AFG.33_1,Sesame seed,0
AFG.33_1,Sorghum ,0
AFG.33_1,Soyabeans,0
AFG.33_1,"Spices, Other",0
AFG.33_1,Sugar beet,0
AFG.33_1,Sugar cane,0
AFG.33_1,Sunflower seed,0
AFG.33_1,Sweet potatoes,0
AFG.33_1,Tea,0
AFG.33_1,Tomatoes ,0
AFG.33_1,"Vegetables, other",0
AFG.33_1,Wheat ,1
AFG.33_1,Yams,0
AFG.34_1,Apples ,1
AFG.34_1,Bananas,0
AFG.34_1,Barley ,1
AFG.34_1,Beans,0
AFG.34_1,Bovine Meat,1
AFG.34_1,Cassava ,0
AFG.34_1,"Cereals, Other",0
AFG.34_1,"Citrus, Other",0
AFG.34_1,Cloves,0
AFG.34_1,Cocoa Beans ,0
AFG.34_1,Coconuts,0
AFG.34_1,Coffee ,0
AFG.34_1,Dates,0
AFG.34_1,"Fruits, other",1
AFG.34_1,Grapefruit ,0
AFG.34_1,Grapes,1
AFG.34_1,Groundnuts,0
AFG.34_1,"Lemons, Limes ",0
AFG.34_1,Maize ,1
AFG.34_1,Millet ,1
AFG.34_1,Mutton & Goat Meat,1
AFG.34_1,Nuts ,1
AFG.34_1,Oats,0
AFG.34_1,"Oilcrops, Other",1
AFG.34_1,Olives,0
AFG.34_1,Onions,1
AFG.34_1,"Oranges, Mandarines",1
AFG.34_1,Palm Oil,0
AFG.34_1,Peas,0
AFG.34_1,Pepper,0
AFG.34_1,Pigmeat,0
AFG.34_1,Pimento,0
AFG.34_1,Pineapples ,0
AFG.34_1,Plantains,0
AFG.34_1,Potatoes ,1
AFG.34_1,Poultry Meat,1
AFG.34_1,"Pulses, Other ",1
AFG.34_1,Rape and Mustardseed,0
AFG.34_1,Rice ,1
AFG.34_1,"Roots, Other",0
AFG.34_1,Rye ,0
AFG.34_1,Sesame seed,1
AFG.34_1,Sorghum ,0
AFG.34_1,Soyabeans,0
AFG.34_1,"Spices, Other",0
AFG.34_1,Sugar beet,1
AFG.34_1,Sugar cane,0
AFG.34_1,Sunflower seed,0
AFG.34_1,Sweet potatoes,0
AFG.34_1,Tea,0
AFG.34_1,Tomatoes ,0
AFG.34_1,"Vegetables, other",1
AFG.34_1,Wheat ,1
AFG.34_1,Yams,0
AFG.4_1,Apples ,1
AFG.4_1,Bananas,0
AFG.4_1,Barley ,1
AFG.4_1,Beans,0
AFG.4_1,Bovine Meat,1
AFG.4_1,Cassava ,0
AFG.4_1,"Cereals, Other",0
AFG.4_1,"Citrus, Other",0
AFG.4_1,Cloves,0
AFG.4_1,Cocoa Beans ,0
AFG.4_1,Coconuts,0
AFG.4_1,Coffee ,0
AFG.4_1,Dates,0
AFG.4_1,"Fruits, other",1
AFG.4_1,Grapefruit ,0
AFG.4_1,Grapes,1
AFG.4_1,Groundnuts,0
AFG.4_1,"Lemons, Limes ",0
AFG.4_1,Maize ,1
AFG.4_1,Millet ,1
AFG.4_1,Mutton & Goat Meat,1
AFG.4_1,Nuts ,1
AFG.4_1,Oats,0
AFG.4_1,"Oilcrops, Other",0
AFG.4_1,Olives,0
AFG.4_1,Onions,1
AFG.4_1,"Oranges, Mandarines",1
AFG.4_1,Palm Oil,0
AFG.4_1,Peas,0
AFG.4_1,Pepper,0
AFG.4_1,Pigmeat,0
AFG.4_1,Pimento,0
AFG.4_1,Pineapples ,0
AFG.4_1,Plantains,0
AFG.4_1,Potatoes ,1
AFG.4_1,Poultry Meat,1
AFG.4_1,"Pulses, Other ",1
AFG.4_1,Rape and Mustardseed,0
AFG.4_1,Rice ,1
AFG.4_1,"Roots, Other",0
AFG.4_1,Rye ,0
AFG.4_1,Sesame seed,1
AFG.4_1,Sorghum ,0
AFG.4_1,Soyabeans,0
AFG.4_1,"Spices, Other",0
AFG.4_1,Sugar beet,0
AFG.4_1,Sugar cane,0
AFG.4_1,Sunflower seed,0
AFG.4_1,Sweet potatoes,0
AFG.4_1,Tea,0
AFG.4_1,Tomatoes ,0
AFG.4_1,"Vegetables, other",1
AFG.4_1,Wheat ,1
AFG.4_1,Yams,0
AFG.5_1,Apples ,0
AFG.5_1,Bananas,0
AFG.5_1,Barley ,1
AFG.5_1,Beans,0
AFG.5_1,Bovine Meat,1
AFG.5_1,Cassava ,0
AFG.5_1,"Cereals, Other",0
AFG.5_1,"Citrus, Other",0
AFG.5_1,Cloves,0
AFG.5_1,Cocoa Beans ,0
AFG.5_1,Coconuts,0
AFG.5_1,Coffee ,0
AFG.5_1,Dates,0
AFG.5_1,"Fruits, other",0
AFG.5_1,Grapefruit ,0
AFG.5_1,Grapes,0
AFG.5_1,Groundnuts,0
AFG.5_1,"Lemons, Limes ",0
AFG.5_1,Maize ,1
AFG.5_1,Millet ,1
AFG.5_1,Mutton & Goat Meat,1
AFG.5_1,Nuts ,0
AFG.5_1,Oats,0
AFG.5_1,"Oilcrops, Other",0
AFG.5_1,Olives,0
AFG.5_1,Onions,0
AFG.5_1,"Oranges, Mandarines",0
AFG.5_1,Palm Oil,0
AFG.5_1,Peas,0
AFG.5_1,Pepper,0
AFG.5_1,Pigmeat,0
AFG.5_1,Pimento,0
AFG.5_1,Pineapples ,0
AFG.5_1,Plantains,0
AFG.5_1,Potatoes ,1
AFG.5_1,Poultry Meat,1
AFG.5_1,"Pulses, Other ",1
AFG.5_1,Rape and Mustardseed,0
AFG.5_1,Rice ,1
AFG.5_1,"Roots, Other",0
AFG.5_1,Rye ,0
AFG.5_1,Sesame seed,0
AFG.5_1,Sorghum ,0
AFG.5_1,Soyabeans,0
AFG.5_1,"Spices, Other",0
AFG.5_1,Sugar beet,0
AFG.5_1,Sugar cane,0
AFG.5_1,Sunflower seed,0
AFG.5_1,Sweet potatoes,0
AFG.5_1,Tea,0
AFG.5_1,Tomatoes ,0
AFG.5_1,"Vegetables, other",0
AFG.5_1,Wheat ,1
AFG.5_1,Yams,0
AFG.6_1,Apples ,0
AFG.6_1,Bananas,0
AFG.6_1,Barley ,1
AFG.6_1,Beans,0
AFG.6_1,Bovine Meat,1
AFG.6_1,Cassava ,0
AFG.6_1,"Cereals, Other",0
AFG.6_1,"Citrus, Other",0
AFG.6_1,Cloves,0
AFG.6_1,Cocoa Beans ,0
AFG.6_1,Coconuts,0
AFG.6_1,Coffee ,0
AFG.6_1,Dates,0
AFG.6_1,"Fruits, other",0
AFG.6_1,Grapefruit ,0
AFG.6_1,Grapes,0
AFG.6_1,Groundnuts,0
AFG.6_1,"Lemons, Limes ",0
AFG.6_1,Maize ,1
AFG.6_1,Millet ,1
AFG.6_1,Mutton & Goat Meat,1
AFG.6_1,Nuts ,0
AFG.6_1,Oats,0
AFG.6_1,"Oilcrops, Other",0
AFG.6_1,Olives,0
AFG.6_1,Onions,0
AFG.6_1,"Oranges, Mandarines",0
AFG.6_1,Palm Oil,0
AFG.6_1,Peas,0
AFG.6_1,Pepper,0
AFG.6_1,Pigmeat,0
AFG.6_1,Pimento,0
AFG.6_1,Pineapples ,0
AFG.6_1,Plantains,0
AFG.6_1,Potatoes ,1
AFG.6_1,Poultry Meat,1
AFG.6_1,"Pulses, Other ",1
AFG.6_1,Rape and Mustardseed,0
